R,,BYR CH'KELRER,BDA,➖,➖,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,,✅,➖,SYMBIOSIS,HostileLoot,,,ShipLaunched,SelfShip,MultiplyAdd,Increases base Loot gained from non-Armada Hostiles by X (X at rank X).,False,Increases base Loot gained from non-Armada Hostiles by X.,,,,"1, 1, 1, 1, 1","0.15, 0.25, 0.4, 0.65, 1",False,True,285,477917953,483
E,,PHELLUN,OA,➖,➖,✴️,➖,➖,➖,✴️,✴️,➖,➖,➖,➖,FactionPointsGain,✅,➖,Syndicate,FactionPointsGain,,,ShipLaunched,SelfShip,MultiplyAdd,"Increases base positive Reputation gained from Federation, Klingon and Romulan Hostiles by X (X at rank X)",True,"Increases base positive reputation from Federation, Romulan and Klingon reputation gained by X",,"armadas missing, all hostiles, see kim ",Increases all positive Reputation gains by X (X at rank X).,"1, 1, 1, 1, 1","0.5, 1, 1.75, 2.5, 4",False,True,286,1628555092,484
E,,PHELLUN,BDA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,Syndicate,CargoProtection,,,ShipLaunched,SelfShip,MultiplyAdd,Increases base protected cargo by X (X at rank X),False,Increases base protected cargo by X,,,,"1, 1, 1, 1, 1","1, 1.75, 2.5, 4, 6",False,True,286,2654275345,485
E,,MIRROR UHURA,OA,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"TargetHasAssimilated, SelfOfficerTalNotOnBridge",➖,➖,MIRROR UNIVERSE,ApexBarrier,num_rounds=2,"TargetNotPlayerStation, EnemyPlayer, TargetHasAssimilated, SelfOfficerTalNotOnBridge",HullDamageTaken,SelfShip,MultiplyAdd,Increases your existing Apex Barrier by X (X at rank X) for 2 rounds after receiving HHP damage from a player ship with Assimilate (Once per weapon). -- This ability does not trigger when Tal is assigned to the bridge of your ship or during station combat.,False,+X to existing Apex Barrier when you are hit by a player with Assimilate.,,,,"1, 1, 1, 1, 1","0.4, 0.5, 0.6, 0.8, 1",False,True,916,1914828553,486
E,,MIRROR UHURA,BDA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,SelfOfficerTalNotOnBridge,➖,➖,MIRROR UNIVERSE,ApexBarrier,,"EnemyHostile, TargetNotArmada, SelfOfficerTalNotOnBridge",CombatStart,SelfShip,Add,Increases your Apex Barrier by X (X at rank X) at the start of combat versus non-Armada Hostiles. -- This ability does not trigger when Tal is assigned to the bridge of your ship.,False,+X to Apex Barrier at the start of combat against non-Armada Hostiles.,,,,"1, 1, 1, 1, 1","700, 900, 1200, 1600, 2000",False,False,916,619430526,487
E,,STARFLEET Q,CM,✅,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,⇦ RETALIATION SQUAD,AddState,"num_rounds=1, state=8",EnemyPlayer,RoundStart,SelfShip,MultiplyAdd,"On round start against players, Starfleet Q has X chance to apply Morale to your ship for 1 round.",False,"On round start against players, Starfleet Q has +X chance to apply Morale to your ship for 1 round.",,,,"0.4, 0.1, 0.3",2001-01-01 00:00:00,True,True,290,3276152561,488
E,,STARFLEET Q,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"SelfHasMorale, EnemyInterceptor, SelfOfficerTalNotOnBridge",➖,➖,⇦ RETALIATION SQUAD,ApexBarrier,num_rounds=5,"SelfHasMorale, EnemyPlayer, EnemyInterceptor, SelfOfficerTalNotOnBridge",RoundStart,SelfShip,Add,"On round start, if placed on a ship with Morale against players commanding an Interceptor, Starfleet Q increases your Apex Barrier by X (X at rank X) for 5 rounds. -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,"On round start, if on a ship with Morale against players commanding an Interceptor, increase your Apex Barrier by X for 5 rounds.",,,,"1, 1, 1, 1, 1","10000, 12000, 14000, 15000, 16000",False,False,290,2543274090,489
R,,MARIACHI Q,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,SelfHasMorale,➖,➖,⇦ RETALIATION SQUAD,IsolyticDamage,num_rounds=3,"SelfHasMorale, EnemyPlayer",RoundStart,SelfShip,MultiplyAdd,"On round start, if placed on a ship with Morale against players, Mariachi Q increases your Isolytic Cascade damage by X (X at rank X) for 3 rounds.",False,"On round start, if on a ship with Morale against players, Mariachi Q increases your Isolytic Cascade damage by X for 3 rounds.",,,,"1, 1, 1, 1, 1","0.5, 0.6, 0.75, 0.95, 1.2",False,True,291,2245472598,490
R,,MARIACHI Q,BDA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"TargetHasBurning, SelfOfficerTalNotOnBridge",➖,➖,⇦ RETALIATION SQUAD,ApexBarrier,num_rounds=1,"EnemyPlayer, TargetHasBurning, SelfOfficerTalNotOnBridge",RoundStart,SelfShip,Add,"On round start against players afflicted by Burning, Mariachi Q increases your Apex Barrier by X (X at rank X) for 1 round. -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,"On round start against players afflicted by Burning, increase your Apex Barrier by X for 1 round.",,,,"1, 1, 1, 1, 1","7000, 8000, 10000, 12000, 15000",False,False,291,1574837300,491
R,,FRENCH MARSHAL Q,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,SelfHasMorale,➖,➖,⇦ RETALIATION SQUAD,ShotsPerAttack,num_rounds=3,"SelfHasMorale, EnemyPlayer",RoundStart,SelfShip,MultiplyAdd,"On round start, if placed on a ship with Morale against players, French Marshal Q increases your weapon shots by X (X at rank X) for 3 rounds.",False,"On round start, if placed on a ship with Morale against players, French Marshal Q increases your weapon shots by X for 3 rounds.",,,,"1, 1, 1, 1, 1","0.25, 0.3, 0.35, 0.4, 0.5",False,True,292,508841684,492
R,,FRENCH MARSHAL Q,BDA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,TargetStateAny,➖,➖,⇦ RETALIATION SQUAD,HullRepair,,"EnemyPlayer, TargetStateAny",RoundEnd,SelfShip,MultiplyAdd,"On round start, if the enemy player has any state, French Marshal Q repairs X (X at rank X) of hull damage taken in the previous round of combat.",False,"On round start, if the enemy player has any state, repair +X of hull damage taken in the previous round of combat.",,,,"1, 1, 1, 1, 1","0.05, 0.07, 0.1, 0.14, 0.2",False,True,292,2886105420,493
E,,SORAN,CM,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,SelfOfficerTalNotOnBridge,➖,➖,⇧ RETALIATION SQUAD,AddState,"num_rounds=1, state=2","EnemyPlayer, SelfOfficerTalNotOnBridge",RoundStart,EnemyShip,MultiplyAdd,"On round start against players, Soran has X chance to apply Burning to your target for 1 round. -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,"On round start against players, Soran has +X chance to apply Burning to your target for 1 round.",,,,"0.4, 0.1, 0.3",2001-01-01 00:00:00,True,True,294,3134842541,494
E,,SORAN,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"EnemyExplorer, TargetHasBurning, SelfOfficerTalNotOnBridge",➖,➖,⇧ RETALIATION SQUAD,ApexBarrier,num_rounds=5,"EnemyPlayer, EnemyExplorer, TargetHasBurning, SelfOfficerTalNotOnBridge",RoundStart,SelfShip,Add,"On round start against players commanding an Explorer afflicted by Burning, Soran increases your Apex Barrier by X (X at rank X) for 5 rounds. -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,"On round start against players commanding an Explorer afflicted by Burning, Soran increases your Apex Barrier by X for 5 rounds.",,,,"1, 1, 1, 1, 1","10000, 12000, 14000, 15000, 16000",False,False,294,2994432443,495
R,,ROMI,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,TargetHasBurning,➖,➖,⇧ RETALIATION SQUAD,IsolyticDefense,num_rounds=3,"EnemyPlayer, TargetHasBurning",RoundStart,SelfShip,Add,"On round start against players afflicted by Burning, Romi increases your Isolytic Defense by X (X at rank X) for 3 rounds.",False,"On round start against players afflicted by Burning, Romi increases your Isolytic Defense by X for 3 rounds.",,,,"1, 1, 1, 1, 1","1, 1.2, 1.4, 1.7, 2",False,True,293,213451749,496
R,,ROMI,BDA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"TargetHasHullBreach, SelfOfficerTalNotOnBridge",➖,➖,⇧ RETALIATION SQUAD,ApexBarrier,num_rounds=1,"EnemyPlayer, TargetHasHullBreach, SelfOfficerTalNotOnBridge",RoundStart,SelfShip,Add,"On round start against players afflicted by Hull Breach, Romi increases your Apex Barrier by X (X at rank X) for 1 round. -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,"On round start against players afflicted by Hull Breach, Romi increases your Apex Barrier by X for 1 round.",,,,"1, 1, 1, 1, 1","7000, 8000, 10000, 12000, 15000",False,False,293,2315532916,497
R,,MISS Q,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,TargetHasBurning,➖,➖,⇧ RETALIATION SQUAD,IsolyticDamage,num_rounds=3,"EnemyPlayer, TargetHasBurning",RoundStart,SelfShip,MultiplyAdd,"On round start against players afflicted by Burning, Miss Q increases your Isolytic Cascade damage by X (X at rank X) for 3 rounds.",False,"On round start against players afflicted by Burning, Miss Q increases your Isolytic Cascade damage by X for 3 rounds.",,,,"1, 1, 1, 1, 1","0.5, 0.6, 0.75, 0.95, 1.2",False,True,295,3605405429,498
R,,MISS Q,BDA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"SelfHasMorale, SelfOfficerTalNotOnBridge",➖,➖,⇧ RETALIATION SQUAD,ApexBarrier,num_rounds=1,"SelfHasMorale, EnemyPlayer, SelfOfficerTalNotOnBridge",RoundStart,SelfShip,Add,"On round start, if placed on a ship with Morale against players, Miss Q increases your Apex Barrier by X (X at rank X) for 1 round. -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,"On round start, if placed on a ship with Morale against players, Miss Q increases your Apex Barrier by X for 1 round.",,,,"1, 1, 1, 1, 1","7000, 8000, 10000, 12000, 15000",False,False,295,1775722178,499
E,,SPECIALIST SEVEN,CM,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"TargetHasHullBreach, EnemyBattleship",➖,➖,BATTLESHIP RETALIATION SQUAD,ShotsPerAttack,num_rounds=4,"EnemyPlayer, TargetHasHullBreach, EnemyBattleship",RoundStart,SelfShip,MultiplyAdd,"On round start against player Battleships with Hull Breach, Specialist Seven increases your shots by X each round for 4 rounds (Cumulative)",False,"On round start against player Battleships with Hull Breach, increases your shots by X each round for 4 rounds (Cumulative).",,,,2001-01-01 00:00:00,"0.6, 0.1, 0.3",False,True,296,1848008929,500
E,,SPECIALIST SEVEN,OA,✅,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,BATTLESHIP RETALIATION SQUAD,AddState,"num_rounds=2, state=4",EnemyPlayer,RoundStart,EnemyShip,MultiplyAdd,"On round start against players, Specialist Seven has X (X at rank X) chance to apply Hull Breach to your target for 2 rounds.",False,"On round start against players, has X chance to apply Hull Breach to your target for 2 rounds.",,,,"0.6, 0.7, 0.8, 0.9, 1","1, 1, 1, 1, 1",True,True,296,4031461692,501
R,,ICHEB,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"TargetHasHullBreach, SelfOfficerTalNotOnBridge",➖,➖,BATTLESHIP RETALIATION SQUAD,ApexBarrier,num_rounds=4,"EnemyPlayer, TargetHasHullBreach, SelfOfficerTalNotOnBridge",EnemyTakesHit,SelfShip,Add,"Against players with Hull Breach, Icheb increases your Apex Barrier by X (X at rank X) for 4 rounds each time you score a hit (Once per weapon)(Cumulative). -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,"Against players with Hull Breach, increases your Apex Barrier by X for 4 rounds each time you score a hit (Cumulative).",,,,"1, 1, 1, 1, 1","5500, 6500, 8000, 10000, 12500",False,False,297,1870364263,502
R,,ICHEB,BDA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,SelfStateNone,➖,➖,BATTLESHIP RETALIATION SQUAD,IsolyticDamage,num_rounds=3,"EnemyPlayer, SelfStateNone",RoundStart,SelfShip,MultiplyAdd,"On round start against players, if on a ship with no State applied Icheb increases your Isolytic Cascade damage by X (X at rank X) for 3 rounds (Cumulative). -- Isolytic Cascade multiplies your total damage, including Isolytic Damage, and all research and other bonuses.",False,"On round start against players, if on a ship with no State applied increases your Isolytic Cascade damage by X for 3 rounds (Cumulative).",,,,"1, 1, 1, 1, 1","0.7, 0.8, 0.95, 1.15, 1.4",False,True,297,2348699497,503
R,,INFILTRATOR TUVOK,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,TargetHasHullBreach,➖,➖,BATTLESHIP RETALIATION SQUAD,IsolyticDamage,num_rounds=3,"EnemyPlayer, TargetHasHullBreach",EnemyTakesHit,SelfShip,MultiplyAdd,"Against players with Hull Breach, Infiltrator Tuvok increases your Isolytic Cascade damage by X (X at rank X) for 3 rounds each time you score a hit (Once per weapon)(Cumulative). -- Isolytic Cascade multiplies your total damage, including Isolytic Damage, and all research and other bonuses.",False,"Against players with Hull Breach, increases your Isolytic Cascade damage by X for 3 rounds each time you score a hit (Cumulative).",,,,"1, 1, 1, 1, 1","0.28, 0.34, 0.42, 0.52, 0.65",False,True,298,4042455437,504
R,,INFILTRATOR TUVOK,BDA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"SelfStateNone, SelfOfficerTalNotOnBridge",➖,➖,BATTLESHIP RETALIATION SQUAD,ApexBarrier,num_rounds=3,"EnemyPlayer, SelfStateNone, SelfOfficerTalNotOnBridge",RoundStart,SelfShip,Add,"On round start against players, if on a ship with no State applied Infiltrator Tuvok increases your Apex Barrier by X (X at rank X) for 3 rounds (Cumulative). -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,"On round start against players, if on a ship with no State applied increases your Apex Barrier by X for 3 rounds (Cumulative).",,,,"1, 1, 1, 1, 1","12000, 14500, 17500, 21000, 25000",False,False,298,234626269,505
E,,ANNORAX,CM,➖,➖,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,PveChestLootMultiplierLimitedResources,✅,➖,VOYAGER 30TH ANNIVERSARY,PveChestLootMultiplierLimitedResources,,,ShipLaunched,SelfShip,MultiplyAdd,"Increases select rewards from hostile chests (G3-G6 Parts & Refined Materials, FKR Messages & Credits, Hirogen Relics, Mycellium, Exotic Biotoxins, Xindi Scraps & Bounties, Trellium, Fatu-Kray Scraps) by X of base.",False,Increases the rewards gained from Hostile Chests by X of base.,,,,2001-01-01 00:00:00,"0.3, 0.05, 0.1",False,True,299,2565476998,506
E,,ANNORAX,OA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,SelfOfficerTalNotOnBridge,➖,➖,VOYAGER 30TH ANNIVERSARY,ApexBarrier,num_rounds=2,"EnemyHostile, TargetNotArmada, SelfOfficerTalNotOnBridge",HitTaken,SelfShip,Add,Increases Apex Barrier by X (X at rank X) for 2 rounds when hit by a hostile (Once per weapon)(Cumulative). -- This ability does not trigger when Tal is assigned to the bridge of your ship.,False,Increases Apex Barrier by X  for 2 rounds when hit by a hostile.,,,,"1, 1, 1, 1, 1","2000, 2300, 2600, 2900, 3200",False,False,299,2281926825,507
E,,SESKA,OA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,VOYAGER 30TH ANNIVERSARY,ShieldHPRepair,,"EnemyHostile, TargetNotArmada",RoundStart,SelfShip,MultiplyAdd,Restores the Shield Health of your ship every round by X (X at rank X) when fighting hostiles.,False,Restores the Shield Health of your ship every round by X when fighting hostiles.,,,,"1, 1, 1, 1, 1","0.12, 0.16, 0.2, 0.25, 0.3",False,True,300,3196098481,508
E,,SESKA,BDA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,VOYAGER 30TH ANNIVERSARY,CritDamage,num_rounds=4,"EnemyHostile, TargetNotArmada",EnemyTakesHit,SelfShip,Add,Increases Critical Hit Damage by X (X at rank X) for 4 rounds each time you score a hit (Once per weapon) when fighting hostiles.,False,Increases Critical Hit Damage by X for 4 rounds each time you score a hit when fighting hostiles.,,,,"1, 1, 1, 1, 1","0.12, 0.16, 0.22, 0.3, 0.4",False,True,300,2435779542,509
R,,SUDER,OA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,VOYAGER 30TH ANNIVERSARY,HullRepair,,"EnemyHostile, TargetNotArmada",RoundEnd,SelfShip,MultiplyAdd,Repairs X (X at rank X) of hull damage taken in the previous round of combat when fighting hostiles.,False,At the end of each round repair X of hull damage taken during it when fighting hostiles.,,,,"1, 1, 1, 1, 1","0.12, 0.15, 0.18, 0.21, 0.24",False,True,301,2041170794,510
R,,SUDER,BDA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,VOYAGER 30TH ANNIVERSARY,CritDamage,num_rounds=5,"EnemyHostile, TargetNotArmada",CombatStart,SelfShip,Add,At the start of combat increases Critical Hit Damage by X (X at rank X) for 5 rounds when fighting hostiles.,False,Increases Critical Hit Damage by X for 5 rounds when fighting hostiles.,,,,"1, 1, 1, 1, 1","0.3, 0.45, 0.65, 0.9, 1.2",False,True,301,4145846912,511
E,,S31 GEORGIOU,OA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,STRANGE NEW WORLDS,ApexShred,,"EnemyHostile, TargetNotArmada",CombatStart,EnemyShip,Add,Increases Apex Shred  against non-Armada hostiles by X (X at rank X). -- Apex Barrier remaining after Apex Shred is equal to: -- Apex Barrier / (100% + Apex Shred) -- 100% Apex Shred reduces Apex Barrier by 50%.,False,Increases Apex Shred against non-Armada hostiles by X.,,,,"1, 1, 1, 1, 1","0.5, 0.55, 0.7, 1, 1.5",False,True,302,322892959,512
E,,S31 GEORGIOU,BDA,✅,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,STRANGE NEW WORLDS,ApexShred,,EnemyPlayer,CombatStart,EnemyShip,Add,Increases Apex Shred against players by X (X at rank X). -- Apex Barrier remaining after Apex Shred is equal to: -- Apex Barrier / (100% + Apex Shred) -- 100% Apex Shred reduces Apex Barrier by 50%.,False,Increase Apex Shred against players by X.,,,,"1, 1, 1, 1, 1","0.25, 0.35, 0.5, 0.7, 1",False,True,302,1924653048,513
R,,RACHEL GARRETT,OA,➖,➖,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,,✅,➖,ENTERPRISE-E,HostileLoot,,,ShipLaunched,SelfShip,MultiplyAdd,Increases base Loot gained from non-Armada hostiles by X (X at rank X).,False,Increases base Loot gained from non-Armada hostiles by X.,,,,"1, 1, 1, 1, 1","0.3, 0.5, 0.8, 1.2, 2",False,True,303,1386103827,514
R,,RACHEL GARRETT,BDA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,"SelfOfficerTalNotOnBridge, EnemyBattleship",➖,➖,ENTERPRISE-E,ApexBarrier,,"EnemyHostile, TargetNotArmada, SelfOfficerTalNotOnBridge, EnemyBattleship",CombatStart,SelfShip,Add,Increases Apex Barrier against Battleship hostiles by X (X at rank X). -- This ability does not trigger when Tal is assigned to the bridge of your ship.,False,Increases Apex Barrier against Battleship hostiles by X.,,,,"1, 1, 1, 1, 1","1000, 1200, 1500, 2000, 3000",False,False,303,146541033,515
R,,ZEPH,OA,➖,➖,✅,✅,✅,➖,✅,✅,✅,➖,➖,➖,,➖,➖,SECTION 31,AddRandomState,"multi_state=[8, 4, 2], num_rounds=3",EnemyHostile,RoundStart,EnemyShip,MultiplyAdd,"On round start against hostiles, Zeph has a X chance to apply a random State to the enemy for 3 rounds. -- Random States: Morale, Burning, Hull Breach",False,"On round start against hostiles, Zeph has a X chance to apply a random State to the enemy for 3 rounds.",,,,"0.4, 0.45, 0.55, 0.75, 1","1, 1, 1, 1, 1",True,True,304,3682632277,516
R,,ZEPH,BDA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,"EnemyInterceptor, SelfOfficerTalNotOnBridge",➖,➖,SECTION 31,ApexBarrier,,"EnemyHostile, TargetNotArmada, EnemyInterceptor, SelfOfficerTalNotOnBridge",CombatStart,SelfShip,Add,Increases Apex Barrier against Interceptor hostiles by X (X at rank X). -- This ability does not trigger when Tal is assigned to the bridge of your ship.,False,Increases Apex Barrier against Interceptor hostiles by X.,,,,"1, 1, 1, 1, 1","1000, 1200, 1500, 2000, 3000",False,False,304,688153966,517
E,,QUASI,OA,✅,✅,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,MIRROR UNIVERSE,ApexShred,,EnemyPlayer,CombatStart,EnemyShip,Add,Increases Apex Shred against players by X (X at rank X). -- Apex Barrier remaining after Apex Shred is equal to: -- Apex Barrier / (100% + Apex Shred) -- 100% Apex Shred reduces Apex Barrier by 50%.,False,Increases Apex Shred against players by X.,,,,"1, 1, 1, 1, 1","0.5, 0.6, 0.8, 1.1, 1.5",False,True,305,2437470376,518
E,,QUASI,BDA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,MIRROR UNIVERSE,ApexShred,,"EnemyHostile, TargetNotArmada",CombatStart,EnemyShip,Add,Increases Apex Shred against non-Armada hostiles by X (X at rank X). -- Apex Barrier remaining after Apex Shred is equal to: -- Apex Barrier / (100% + Apex Shred) -- 100% Apex Shred reduces Apex Barrier by 50%.,False,Increases Apex Shred against non-Armada hostiles by +X.,,,,"1, 1, 1, 1, 1","0.25, 0.3, 0.4, 0.55, 0.75",False,True,305,16163305,519
R,,ALOK SAHAR,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,SelfHullJunker,➖,➖,SECTION 31,ApexShred,,"SelfHullJunker, EnemyPlayer",CombatStart,EnemyShip,Add,Increases Apex Shred against players by X (X at rank X) when assigned to the GS-31. -- Apex Barrier remaining after Apex Shred is equal to: -- Apex Barrier / (100% + Apex Shred). -- 100% Apex Shred reduces Apex Barrier by 50%.,False,Increases Apex Shred against players by X when assigned to the GS-31.,,,,"1, 1, 1, 1, 1","0.15, 0.25, 0.35, 0.5, 0.7",False,True,306,3778774634,520
R,,ALOK SAHAR,BDA,➖,➖,✴️,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,"EnemyExplorer, SelfOfficerTalNotOnBridge",➖,➖,SECTION 31,ApexBarrier,,"EnemyHostile, TargetNotArmada, EnemyExplorer, SelfOfficerTalNotOnBridge",CombatStart,SelfShip,Add,Increases Apex Barrier against Explorer hostiles by X (X at rank X). -- This ability does not trigger when Tal is assigned to the bridge of your ship.,False,Increases Apex Barrier against Explorer hostiles by X.,,,,"1, 1, 1, 1, 1","1000, 1200, 1500, 2000, 3000",False,False,306,3098652344,521
E,,WOK CAROL,OA,➖,➖,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,WokAugmentAllLootRewards,✅,➖,WRATH OF KHAN,WokAugmentAllLootRewards,,,ShipLaunched,SelfShip,MultiplyAdd,"WOK Carol Marcus increases Common, Uncommon, Rare and Epic loot dropped by Augment Exile hostiles by X (X at rank X).",False,Increases Common/Uncommon/Rare/Epic loot dropped by Augment Exile hostiles by X.,,,,"1, 1, 1, 1, 1","1.5, 2, 3.5, 5, 7",False,True,307,2093942349,522
E,,WOK CAROL,BDA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,WRATH OF KHAN,ShieldMitigation,num_rounds=1,"EnemyHostile, TargetNotArmada",HullDamageTaken,SelfShip,Add,"When you take hull damage from a non-Armada hostile, WOK Carol Marcus increases your Shield Mitigation by X (X at rank X) for 1 round (cumulative). -- (Weapons with multiple shots will only trigger this ability once per attack.)",False,"When you take hull damage from a non-Armada hostile, increase your Shield Mitigation by X for 1 round (cumulative).",,,,"1, 1, 1, 1, 1","0.05, 0.07, 0.1, 0.15, 0.25",False,True,307,1387906359,523
R,,WOK MCCOY,OA,➖,➖,➖,✅,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,WRATH OF KHAN,AllDefenses,officer_stat=3,SelfAtWaveDefenseChallenge,CombatStart,SelfShip,MultiplyBaseAdd,"On combat start, WOK Leonard McCoy increases your Armor, Shield Deflection, and Dodge by X (X at rank X) of Health when in Wave Defense.",False,"Increases your Armor, Shield Deflection, and Dodge by X of Health when in Wave Defense.",,,,"1, 1, 1, 1, 1","5, 7.5, 15, 30, 50",False,True,308,796935785,524
R,,WOK MCCOY,BDA,➖,➖,✅,✅,✅,➖,✅,✅,✅,➖,➖,➖,,➖,➖,WRATH OF KHAN,AllDefenses,officer_stat=2,EnemyHostile,CombatStart,SelfShip,MultiplyBaseAdd,"On combat start against non-player hostiles or Armadas, WOK Leonard McCoy increases your Armor, Shield Deflection, and Dodge by X (X at rank X) of Defense.",False,"Increases your Armor, Shield Deflection, and Dodge by X of Defense against non-player hostiles or Armadas.",,,,"1, 1, 1, 1, 1","3, 3.75, 4.5, 6, 8",False,True,308,533816193,525
E,,WOK JOACHIM,OA,✴️,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"SelfSurveyor, SelfOfficerTalNotOnBridge",➖,➖,WRATH OF KHAN,ApexBarrier,,"SelfSurveyor, EnemyPlayer, SelfOfficerTalNotOnBridge, SelfDefending",CombatStart,SelfShip,Add,"On combat start, WOK Joachim increases your Apex Barrier by X (X at rank X) when attacked by a player while on a Survey ship. -- This ability does not trigger when Tal is assigned to the bridge of your ship.",False,Increases your Apex Barrier by X when attacked by a player while on a Survey ship.,,,,"1, 1, 1, 1, 1","10000, 20000, 35000, 50000, 75000",False,False,309,1533467574,526
E,,WOK JOACHIM,BDA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,WRATH OF KHAN,IsolyticDefense,,,ShipLaunched,SelfShip,Add,WOK Joachim increases your Isolytic Defense by X (X at rank X) against hostiles and players.,True,Increases your Isolytic Defense by X against hostiles and players.,,works against everything,WOK Joachim increases your Isolytic Defense by X (X at rank X) against opponents,"1, 1, 1, 1, 1","1, 1.5, 2, 3, 5",False,True,309,351013842,527
E,,WOK SCOTTY,OA,➖,➖,➖,➖,➖,➖,✅,✅,✅,➖,✅,➖,,✅,➖,WRATH OF KHAN,ArmadaLoot,,,ShipLaunched,SelfShip,MultiplyAdd,WOK Montgomery Scott increases loot gained from Armadas by X (X at rank X).,True,Increases loot gained from Armadas by X,,"Works on all Armadas, IE, Outpost, not on Outpost Retaliation Attackers",,"1, 1, 1, 1, 1","0.2, 0.4, 0.65, 0.9, 1.25",False,True,310,3910983177,528
E,,WOK SCOTTY,BDA,➖,➖,✅,✅,✅,➖,➖,➖,➖,➖,➖,➖,,➖,➖,WRATH OF KHAN,ShieldMitigation,,"EnemyHostile, TargetNotArmada",CombatStart,EnemyShip,Sub,WOK Montgomery Scott reduces enemy Shield Mitigation by X (X at rank X) when fighting non-Armada hostiles.,False,Reduces enemy Shield Mitigation by X when fighting non-Armada hostiles.,,,,"1, 1, 1, 1, 1","0.1, 0.15, 0.2, 0.3, 0.4",False,True,310,1897079104,529
R,,WOK SAAVIK,OA,➖,➖,➖,✅,➖,➖,➖,➖,➖,➖,➖,➖,,➖,➖,WRATH OF KHAN,IsolyticDamage,,SelfAtWaveDefenseChallenge,CombatStart,SelfShip,MultiplyAdd,"On combat start, WOK Saavik increases Isolytic Cascade damage by X (X at rank X) when in Wave Defense.",False,Increases Isolytic Cascade damage by X when in Wave Defense.,,,,"1, 1, 1, 1, 1","0.7, 0.9, 1.1, 1.3, 1.5",False,True,311,2156699259,530
